scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_0040,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:10:46.061747,12,12,False,,,9782,2005,0.044505,outputs/main/gpt-4o-2024-11-20/C4/SC_0040_91.json
SC_0046,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:30:56.882023,8,8,False,,,4211,1127,0.021798,outputs/main/gpt-4o-2024-11-20/C4/SC_0046_17.json
SC_0046,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:12:17.124673,8,8,False,,,3391,866,0.017137,outputs/main/gpt-4o-2024-11-20/C4/SC_0046_42.json
SC_0046,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:12:29.742364,8,8,True,E2,Turn 4: non-math content (war),4005,950,0.019513,outputs/main/gpt-4o-2024-11-20/C4/SC_0046_91.json
SC_0072,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:14:29.019821,5,5,False,,,3178,1604,0.023985,outputs/main/gpt-4o-2024-11-20/C4/SC_0072_17.json
SC_0072,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:14:44.873287,5,5,False,,,3762,1956,0.028965,outputs/main/gpt-4o-2024-11-20/C4/SC_0072_42.json
SC_0072,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:15:04.157396,5,5,False,,,3252,1630,0.02443,outputs/main/gpt-4o-2024-11-20/C4/SC_0072_91.json
SC_0097,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:18:20.553497,14,14,False,,,6707,950,0.026268,outputs/main/gpt-4o-2024-11-20/C4/SC_0097_17.json
SC_0097,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:18:41.571348,14,14,True,E2,Turn 9: non-math content (war),6951,1043,0.027807,outputs/main/gpt-4o-2024-11-20/C4/SC_0097_42.json
SC_0097,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:19:02.824657,14,14,False,,,6769,865,0.025572,outputs/main/gpt-4o-2024-11-20/C4/SC_0097_91.json
SC_0123,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:21:13.723493,8,8,False,,,6593,1432,0.030803,outputs/main/gpt-4o-2024-11-20/C4/SC_0123_17.json
SC_0123,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:21:26.958469,8,8,False,,,3340,869,0.01704,outputs/main/gpt-4o-2024-11-20/C4/SC_0123_42.json
SC_0123,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:21:42.168442,8,8,False,,,4953,1002,0.022402,outputs/main/gpt-4o-2024-11-20/C4/SC_0123_91.json
SC_0132,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:35:36.540062,8,8,False,,,4112,958,0.01986,outputs/main/gpt-4o-2024-11-20/C4/SC_0132_17.json
SC_0132,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:23:11.722553,8,8,True,E2,Turn 6: non-math content (war),3887,969,0.019408,outputs/main/gpt-4o-2024-11-20/C4/SC_0132_42.json
SC_0132,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:23:28.430870,8,8,False,,,4463,1082,0.021977,outputs/main/gpt-4o-2024-11-20/C4/SC_0132_91.json
SC_0157,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:24:54.615065,5,5,False,,,1483,845,0.012157,outputs/main/gpt-4o-2024-11-20/C4/SC_0157_17.json
SC_0157,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:25:12.560817,5,5,False,,,1931,977,0.014597,outputs/main/gpt-4o-2024-11-20/C4/SC_0157_42.json
SC_0157,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:25:21.270814,5,5,False,,,1774,943,0.013865,outputs/main/gpt-4o-2024-11-20/C4/SC_0157_91.json
SC_0192,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:27:40.332068,7,7,False,,,4475,1232,0.023508,outputs/main/gpt-4o-2024-11-20/C4/SC_0192_17.json
SC_0192,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:27:56.822179,7,7,True,E2,Turn 1: non-math content (war),7037,1781,0.035403,outputs/main/gpt-4o-2024-11-20/C4/SC_0192_42.json
SC_0192,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:28:13.348420,7,7,True,E2,Turn 0: non-math content (war),6751,1795,0.034827,outputs/main/gpt-4o-2024-11-20/C4/SC_0192_91.json
SC_0195,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:29:25.481703,4,4,False,,,801,574,0.007743,outputs/main/gpt-4o-2024-11-20/C4/SC_0195_17.json
SC_0195,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:29:32.082989,4,4,False,,,754,645,0.008335,outputs/main/gpt-4o-2024-11-20/C4/SC_0195_42.json
SC_0195,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:29:38.460142,4,4,False,,,703,598,0.007737,outputs/main/gpt-4o-2024-11-20/C4/SC_0195_91.json
SC_0222,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:35:06.525926,17,17,False,,,24967,3403,0.096447,outputs/main/gpt-4o-2024-11-20/C4/SC_0222_17.json
SC_0222,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:35:46.561150,17,17,True,E2,Turn 9: non-math content (war),30117,3850,0.113793,outputs/main/gpt-4o-2024-11-20/C4/SC_0222_42.json
SC_0222,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:36:31.856824,17,17,True,E2,Turn 9: non-math content (war),26764,3556,0.10247,outputs/main/gpt-4o-2024-11-20/C4/SC_0222_91.json
SC_0243,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:39:48.099496,11,11,True,E2,Turn 1: non-math content (sports),12505,2286,0.054122,outputs/main/gpt-4o-2024-11-20/C4/SC_0243_17.json
SC_0243,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:40:18.930764,11,11,True,E2,Turn 2: non-math content (sports),13245,2264,0.055753,outputs/main/gpt-4o-2024-11-20/C4/SC_0243_42.json
SC_0243,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:40:38.427269,11,11,True,E2,Turn 3: non-math content (sports),11132,2032,0.04815,outputs/main/gpt-4o-2024-11-20/C4/SC_0243_91.json
SC_0265,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:43:25.592919,9,9,False,,,7573,1681,0.035743,outputs/main/gpt-4o-2024-11-20/C4/SC_0265_17.json
SC_0265,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:43:43.405954,9,9,False,,,5556,1270,0.02659,outputs/main/gpt-4o-2024-11-20/C4/SC_0265_42.json
SC_0265,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:43:58.916340,9,9,False,,,5470,1212,0.025795,outputs/main/gpt-4o-2024-11-20/C4/SC_0265_91.json
SC_0292,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:46:52.064779,9,9,False,,,10685,3055,0.057263,outputs/main/gpt-4o-2024-11-20/C4/SC_0292_17.json
SC_0292,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:47:15.043447,9,9,False,,,12518,3442,0.065715,outputs/main/gpt-4o-2024-11-20/C4/SC_0292_42.json
SC_0292,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:47:36.561482,9,9,False,,,7181,2004,0.037992,outputs/main/gpt-4o-2024-11-20/C4/SC_0292_91.json
SC_0323,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:49:25.621903,5,5,False,,,2603,1281,0.019318,outputs/main/gpt-4o-2024-11-20/C4/SC_0323_17.json
SC_0323,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:49:41.195590,5,5,False,,,3211,1557,0.023598,outputs/main/gpt-4o-2024-11-20/C4/SC_0323_42.json
SC_0323,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T02:50:02.742416,5,5,False,,,3450,1766,0.026285,outputs/main/gpt-4o-2024-11-20/C4/SC_0323_91.json
SC_0353,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:06:28.623907,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0353_17.json
SC_0353,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:10:39.714303,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0353_42.json
SC_0353,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:14:49.837431,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0353_91.json
SC_0393,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:37:10.605497,10,10,False,,,14342,3130,0.067155,outputs/main/gpt-4o-2024-11-20/C4/SC_0393_17.json
SC_0393,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:41:23.737985,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0393_42.json
SC_0393,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T03:45:11.893157,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0393_91.json
SC_0404,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:32:34.168756,7,7,False,,,6551,1691,0.033287,outputs/main/gpt-4o-2024-11-20/C4/SC_0404_17.json
SC_0404,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:03:50.403373,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0404_42.json
SC_0404,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:06:30.143048,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0404_91.json
SC_0407,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:48:15.208141,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0407_17.json
SC_0407,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:52:25.648366,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0407_42.json
SC_0407,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T04:56:36.037898,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0407_91.json
SC_0409,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:15:35.810572,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0409_17.json
SC_0409,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:17:29.739173,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0409_42.json
SC_0409,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T05:19:22.895037,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0409_91.json
SC_0448,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:01:09.442830,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0448_17.json
SC_0448,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:05:20.688568,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0448_42.json
SC_0448,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:09:31.325500,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0448_91.json
SC_0487,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:24:43.262491,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0487_17.json
SC_0487,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:26:13.751749,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0487_42.json
SC_0487,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T06:27:45.459926,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0487_91.json
SC_0505,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:09:29.065322,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0505_17.json
SC_0505,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:13:39.678012,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0505_42.json
SC_0505,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:17:50.616269,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0505_91.json
SC_0527,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:51:59.693631,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0527_17.json
SC_0527,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:55:24.543606,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0527_42.json
SC_0527,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T07:58:49.501464,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0527_91.json
SC_0553,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:36:47.623408,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0553_17.json
SC_0553,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:40:36.512250,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0553_42.json
SC_0553,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:44:24.666712,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0553_91.json
SC_0557,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T08:59:35.295914,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0557_17.json
SC_0557,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:01:06.283919,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0557_42.json
SC_0557,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:02:37.763598,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0557_91.json
SC_0558,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:33:01.880878,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0558_17.json
SC_0558,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:36:03.957205,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0558_42.json
SC_0558,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T09:39:06.703525,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0558_91.json
SC_0561,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:20:54.099549,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0561_17.json
SC_0561,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:25:05.406113,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0561_42.json
SC_0561,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:29:15.610906,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0561_91.json
SC_0570,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:33:07.980588,4,4,False,,,993,822,0.010703,outputs/main/gpt-4o-2024-11-20/C4/SC_0570_17.json
SC_0570,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:39:53.967059,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0570_42.json
SC_0570,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T10:41:24.923392,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0570_91.json
SC_0605,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:04:12.468912,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0605_17.json
SC_0605,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:06:28.255968,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0605_42.json
SC_0605,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:08:44.980672,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0605_91.json
SC_0688,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:35:21.810206,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0688_17.json
SC_0688,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:38:01.013947,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0688_42.json
SC_0688,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:40:40.720363,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0688_91.json
SC_0725,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:55:52.275237,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0725_17.json
SC_0725,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:57:23.730197,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0725_42.json
SC_0725,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T11:58:54.873056,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0725_91.json
SC_0736,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:34:00.501958,8,8,False,,,4352,1192,0.0228,outputs/main/gpt-4o-2024-11-20/C4/SC_0736_17.json
SC_0736,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T12:20:11.599174,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0736_42.json
SC_0736,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T12:23:13.555081,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0736_91.json
SC_0746,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:04:58.837903,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0746_17.json
SC_0746,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:09:09.705083,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0746_42.json
SC_0746,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:13:19.840948,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0746_91.json
SC_0795,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:28:31.249210,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0795_17.json
SC_0795,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:30:01.963295,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0795_42.json
SC_0795,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:31:33.138688,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0795_91.json
SC_0800,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:50:33.161404,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0800_17.json
SC_0800,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:52:26.930314,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0800_42.json
SC_0800,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T13:54:20.732769,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gpt-4o-2024-11-20/C4/SC_0800_91.json
SC_0809,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:25:02.353408,14,14,False,,,24151,3675,0.097128,outputs/main/gpt-4o-2024-11-20/C4/SC_0809_17.json
SC_0809,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:25:48.561649,14,14,False,,,43518,6004,0.168835,outputs/main/gpt-4o-2024-11-20/C4/SC_0809_42.json
SC_0809,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:26:35.856184,14,14,False,,,39049,5522,0.152843,outputs/main/gpt-4o-2024-11-20/C4/SC_0809_91.json
SC_0871,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:28:05.578924,4,4,False,,,1289,756,0.010783,outputs/main/gpt-4o-2024-11-20/C4/SC_0871_17.json
SC_0871,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:28:13.917059,4,4,False,,,1017,609,0.008633,outputs/main/gpt-4o-2024-11-20/C4/SC_0871_42.json
SC_0871,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:28:24.057968,4,4,False,,,979,586,0.008308,outputs/main/gpt-4o-2024-11-20/C4/SC_0871_91.json
SC_0900,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:31:48.665373,10,10,False,,,5468,1175,0.02542,outputs/main/gpt-4o-2024-11-20/C4/SC_0900_17.json
SC_0900,C4,42,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:32:08.281697,10,10,False,,,5999,1434,0.029338,outputs/main/gpt-4o-2024-11-20/C4/SC_0900_42.json
SC_0900,C4,91,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T14:32:29.558478,10,10,False,,,6115,1277,0.028057,outputs/main/gpt-4o-2024-11-20/C4/SC_0900_91.json
SC_0921,C4,17,main,gpt-4o-2024-11-20,gpt-4o-2024-11-20,v1.0,2026-05-16T01:30:02.855984,6,6,False,,,2245,1017,0.015783,outputs/main/gpt-4o-2024-11-20/C4/SC_0921_17.json
